TX,31.6609,-99.3137
TX,31.6626,-96.4935
TX,31.6648,-97.5274
AL,31.6706,-85.8347
TX,31.6862,-97.0681
MS,31.69650882,-89.11289706
LA,31.69838036,-93.110275
GA,31.7038,-83.6753
MS,31.7041,-91.0302
AL,31.7048,-87.8174
TX,31.7126,-98.2143
AZ,31.7172,-111.0226
AZ,31.7186,-110.0404
MS,31.7197,-89.3163
GA,31.7198,-83.2132
GA,31.7224,-81.7368
AZ,31.7381,-110.3172
TX,31.74,-99.9604
AL,31.744,-86.6522
AL,31.7443,-86.2952
GA,31.7515,-84.1355
TX,31.753,-94.194
TX,31.755,-99.1568
GA,31.7591,-81.6073
GA,31.7756,-84.7545
TX,31.77727083,-95.60223333
GA,31.7776,-81.3925
TX,31.7828,-97.1016
TX,31.79232818,-106.3748489
TX,31.7988,-94.8617
TX,31.8014,-97.5432
TX,31.8035,-96.0894
TX,31.8122,-102.9871
LA,31.813,-93.4971
TX,31.8176,-99.4701
TX,31.8214,-97.2501
MS,31.8283,-91.1206
AZ,31.847832,-111.049812
GA,31.8491,-83.7336
GA,31.8546,-81.2738
GA,31.8581,-81.5854
AZ,31.8682,-109.3315
TX,31.86917739,-102.3695096
MS,31.8718,-90.1935
TX,31.8833,-100.2842
LA,31.8835,-92.66
GA,31.88518,-81.60661333
AL,31.88887219,-85.90726358
TX,31.8892,-98.6385
AZ,31.8894,-110.1845
TX,31.8895,-94.4362
AL,31.90485,-85.17705
AZ,31.9102,-110.8996
TX,31.9213,-97.707
